game,turn,pre_total_score,chance_score,ones_score,twos_score,threes_score,fours_score,fives_score,sixes_score,three_kind_score,four_kind_score,full_house_score,small_straight_score,large_straight_score,yahtzee_score,hand_1_dice_1,hand_1_dice_2,hand_1_dice_3,hand_1_dice_4,hand_1_dice_5,chance_potential_1,ones_potential_1,twos_potential_1,threes_potential_1,fours_potential_1,fives_potential_1,sixes_potential_1,three_kind_potential_1,four_kind_potential_1,full_house_potential_1,small_straight_potential_1,large_straight_potential_1,yahtzee_potential_1,picks_1_dice_1,picks_1_dice_2,picks_1_dice_3,picks_1_dice_4,picks_1_dice_5,hand_2_dice_1,hand_2_dice_2,hand_2_dice_3,hand_2_dice_4,hand_2_dice_5,chance_potential_2,ones_potential_2,twos_potential_2,threes_potential_2,fours_potential_2,fives_potential_2,sixes_potential_2,three_kind_potential_2,four_kind_potential_2,full_house_potential_2,small_straight_potential_2,large_straight_potential_2,yahtzee_potential_2,picks_2_dice_1,picks_2_dice_2,picks_2_dice_3,picks_2_dice_4,picks_2_dice_5,hand_3_dice_1,hand_3_dice_2,hand_3_dice_3,hand_3_dice_4,hand_3_dice_5,chance_potential_3,ones_potential_3,twos_potential_3,threes_potential_3,fours_potential_3,fives_potential_3,sixes_potential_3,three_kind_potential_3,four_kind_potential_3,full_house_potential_3,small_straight_potential_3,large_straight_potential_3,yahtzee_potential_3,score_pick,turn_score,post_total_score
583,4,69,23,-1,-1,-1,-1,-1,-1,16,-1,-1,30,-1,-1,5,4,4,3,3,-1,0,0,6,8,5,0,-1,0,0,-1,0,0,0,1,1,1,1,4,4,3,3,3,-1,0,0,9,8,0,0,-1,0,25,-1,0,0,1,1,1,1,1,4,4,3,3,3,-1,0,0,9,8,0,0,-1,0,25,-1,0,0,full_house,25,94
583,5,94,23,-1,-1,-1,-1,-1,-1,16,-1,25,30,-1,-1,6,2,1,1,1,-1,3,2,0,0,0,6,-1,0,-1,-1,0,0,0,0,1,1,1,4,1,1,1,1,-1,4,0,0,4,0,0,-1,8,-1,-1,0,0,0,1,1,1,1,4,1,1,1,1,-1,4,0,0,4,0,0,-1,8,-1,-1,0,0,four_kind,8,102
583,6,102,23,-1,-1,-1,-1,-1,-1,16,8,25,30,-1,-1,5,5,3,2,1,-1,1,2,3,0,10,0,-1,-1,-1,-1,0,0,1,1,0,0,0,6,5,5,5,1,-1,1,0,0,0,15,6,-1,-1,-1,-1,0,0,0,1,1,1,0,6,5,5,5,1,-1,1,0,0,0,15,6,-1,-1,-1,-1,0,0,fives,15,117
583,7,117,23,-1,-1,-1,-1,15,-1,16,8,25,30,-1,-1,6,6,6,5,1,-1,1,0,0,0,-1,18,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,5,2,-1,0,2,0,0,-1,18,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,4,4,-1,0,0,0,8,-1,18,-1,-1,-1,-1,0,0,sixes,18,135
583,8,135,23,-1,-1,-1,-1,15,18,16,8,25,30,-1,-1,6,6,6,4,1,-1,1,0,0,4,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,5,3,-1,0,0,3,0,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,0,6,6,6,2,2,-1,0,4,0,0,-1,-1,-1,-1,-1,-1,0,0,twos,4,139
583,9,139,23,-1,4,-1,-1,15,18,16,8,25,30,-1,-1,4,3,2,2,1,-1,1,-1,3,4,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,5,3,3,2,2,-1,0,-1,6,0,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,3,3,2,2,2,-1,0,-1,6,0,-1,-1,-1,-1,-1,-1,0,0,threes,6,145
583,10,145,23,-1,4,6,-1,15,18,16,8,25,30,-1,-1,6,4,4,4,2,-1,0,-1,-1,12,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,5,4,4,4,3,-1,0,-1,-1,12,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,6,4,4,4,1,-1,1,-1,-1,12,-1,-1,-1,-1,-1,-1,0,0,fours,12,157
583,11,157,23,-1,4,6,12,15,18,16,8,25,30,-1,-1,6,5,4,3,2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,0,0,0,0,0,0,6,5,3,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,6,5,4,1,1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,ones,2,159
583,12,159,23,2,4,6,12,15,18,16,8,25,30,-1,-1,6,5,4,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,6,3,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,3,3,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,159
583,13,159,23,2,4,6,12,15,18,16,8,25,30,0,-1,6,4,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,0,5,4,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,3,3,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,159
584,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,3,1,1,16,2,0,3,0,5,6,0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,1,10,3,0,3,4,0,0,10,0,0,0,0,0,0,0,1,1,1,3,2,1,1,1,8,3,2,3,0,0,0,8,0,0,0,0,0,chance,8,8
584,2,8,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,4,1,-1,1,0,0,8,5,6,0,0,0,0,0,0,0,0,1,1,0,5,4,4,2,2,-1,0,4,0,8,5,0,0,0,0,0,0,0,0,1,1,1,1,4,4,2,2,1,-1,1,4,0,8,0,0,0,0,0,0,0,0,fours,8,16
584,3,16,8,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,5,5,4,2,1,-1,1,2,0,-1,10,0,0,0,0,0,0,0,1,1,0,0,0,5,5,5,1,1,-1,2,0,0,-1,15,0,17,0,25,0,0,0,1,1,1,1,1,5,5,5,1,1,-1,2,0,0,-1,15,0,17,0,25,0,0,0,full_house,25,41
584,4,41,8,-1,-1,-1,8,-1,-1,-1,-1,25,-1,-1,-1,6,6,5,3,1,-1,1,0,3,-1,5,12,0,0,-1,0,0,0,1,1,0,0,0,6,6,6,5,4,-1,0,0,0,-1,5,18,27,0,-1,0,0,0,1,1,1,0,0,6,6,6,3,1,-1,1,0,3,-1,0,18,22,0,-1,0,0,0,three_kind,22,63
584,5,63,8,-1,-1,-1,8,-1,-1,22,-1,25,-1,-1,-1,6,5,4,4,2,-1,0,2,0,-1,5,6,-1,0,-1,0,0,0,0,0,1,1,0,5,4,4,4,4,-1,0,0,0,-1,5,0,-1,21,-1,0,0,0,0,1,1,1,1,4,4,4,4,2,-1,0,2,0,-1,0,0,-1,18,-1,0,0,0,four_kind,18,81
584,6,81,8,-1,-1,-1,8,-1,-1,22,18,25,-1,-1,-1,6,5,4,2,1,-1,1,2,0,-1,5,6,-1,-1,-1,0,0,0,0,0,0,0,0,6,5,3,3,2,-1,0,2,6,-1,5,6,-1,-1,-1,0,0,0,0,0,1,1,0,6,3,3,3,2,-1,0,2,9,-1,0,6,-1,-1,-1,0,0,0,threes,9,90
584,7,90,8,-1,-1,9,8,-1,-1,22,18,25,-1,-1,-1,2,1,1,1,1,-1,4,2,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,1,1,1,3,1,1,1,1,-1,4,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,1,1,1,2,1,1,1,1,-1,4,2,-1,-1,0,0,-1,-1,-1,0,0,0,ones,4,94
584,8,94,8,4,-1,9,8,-1,-1,22,18,25,-1,-1,-1,5,4,4,2,1,-1,-1,2,-1,-1,5,0,-1,-1,-1,0,0,0,0,1,1,0,0,4,4,4,4,3,-1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,1,1,1,1,0,5,4,4,4,4,-1,-1,0,-1,-1,5,0,-1,-1,-1,0,0,0,fives,5,99
584,9,99,8,4,-1,9,8,5,-1,22,18,25,-1,-1,-1,4,4,2,1,1,-1,-1,2,-1,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,1,1,4,4,2,1,1,-1,-1,2,-1,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,1,1,4,4,3,1,1,-1,-1,0,-1,-1,-1,0,-1,-1,-1,0,0,0,twos,0,99
584,10,99,8,4,0,9,8,5,-1,22,18,25,-1,-1,-1,5,5,4,2,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,0,0,6,6,5,5,1,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,0,0,0,1,1,1,1,0,6,6,5,5,2,-1,-1,-1,-1,-1,-1,12,-1,-1,-1,0,0,0,sixes,12,111
584,11,111,8,4,0,9,8,5,12,22,18,25,-1,-1,-1,6,5,5,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,0,0,5,5,5,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,0,0,6,5,5,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,111
584,12,111,8,4,0,9,8,5,12,22,18,25,0,-1,-1,4,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,6,6,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,6,6,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,111
584,13,111,8,4,0,9,8,5,12,22,18,25,0,0,-1,6,3,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,6,4,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,4,3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,111
585,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,2,1,1,16,2,2,0,0,0,12,0,0,0,0,0,0,1,1,0,1,1,6,6,2,1,1,16,2,2,0,0,0,12,0,0,0,0,0,0,1,1,0,1,1,6,6,6,1,1,20,2,0,0,0,0,18,20,0,25,0,0,0,full_house,25,25
585,2,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,6,5,4,3,2,20,0,2,3,4,5,6,0,0,-1,30,40,0,0,0,0,0,0,6,5,2,2,1,16,1,4,0,0,5,6,0,0,-1,0,0,0,0,0,1,1,0,5,5,3,2,2,17,0,4,3,0,10,0,0,0,-1,0,0,0,chance,17,42
585,3,42,17,-1,-1,-1,-1,-1,-1,-1,-1,25,-1,-1,-1,5,5,5,4,4,-1,0,0,0,8,15,0,23,0,-1,0,0,0,1,1,1,1,1,5,5,5,4,4,-1,0,0,0,8,15,0,23,0,-1,0,0,0,1,1,1,1,1,5,5,5,4,4,-1,0,0,0,8,15,0,23,0,-1,0,0,0,three_kind,23,65
585,4,65,17,-1,-1,-1,-1,-1,-1,23,-1,25,-1,-1,-1,6,5,3,1,1,-1,2,0,3,0,5,6,-1,0,-1,0,0,0,0,0,0,1,1,6,4,3,1,1,-1,2,0,3,4,0,6,-1,0,-1,0,0,0,0,0,0,1,1,5,5,5,1,1,-1,2,0,0,0,15,0,-1,0,-1,0,0,0,fives,15,80
585,5,80,17,-1,-1,-1,-1,15,-1,23,-1,25,-1,-1,-1,6,5,2,2,1,-1,1,4,0,0,-1,6,-1,0,-1,0,0,0,0,0,1,1,0,4,4,2,2,2,-1,0,6,0,8,-1,0,-1,0,-1,0,0,0,1,1,1,1,1,4,4,2,2,2,-1,0,6,0,8,-1,0,-1,0,-1,0,0,0,fours,8,88
585,6,88,17,-1,-1,-1,8,15,-1,23,-1,25,-1,-1,-1,5,4,3,1,1,-1,2,0,3,-1,-1,0,-1,0,-1,0,0,0,0,0,0,1,1,6,4,4,1,1,-1,2,0,0,-1,-1,6,-1,0,-1,0,0,0,0,1,1,1,1,5,4,4,1,1,-1,2,0,0,-1,-1,0,-1,0,-1,0,0,0,ones,2,90
585,7,90,17,2,-1,-1,8,15,-1,23,-1,25,-1,-1,-1,6,5,5,3,1,-1,-1,0,3,-1,-1,6,-1,0,-1,0,0,0,0,1,1,0,0,6,5,5,4,2,-1,-1,2,0,-1,-1,6,-1,0,-1,0,0,0,0,1,1,0,0,5,5,5,3,1,-1,-1,0,3,-1,-1,0,-1,0,-1,0,0,0,threes,3,93
585,8,93,17,2,-1,3,8,15,-1,23,-1,25,-1,-1,-1,3,2,2,1,1,-1,-1,4,-1,-1,-1,0,-1,0,-1,0,0,0,0,1,1,1,1,6,2,2,1,1,-1,-1,4,-1,-1,-1,6,-1,0,-1,0,0,0,0,1,1,1,1,3,2,2,1,1,-1,-1,4,-1,-1,-1,0,-1,0,-1,0,0,0,twos,4,97
585,9,97,17,2,4,3,8,15,-1,23,-1,25,-1,-1,-1,6,2,1,1,1,-1,-1,-1,-1,-1,-1,6,-1,0,-1,0,0,0,0,0,1,1,1,5,3,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,1,1,5,1,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,0,0,0,four_kind,9,106
585,10,106,17,2,4,3,8,15,-1,23,9,25,-1,-1,-1,6,2,2,1,1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,0,0,0,0,1,1,1,1,4,2,2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,1,1,1,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,-1,0,0,0,sixes,0,106
585,11,106,17,2,4,3,8,15,0,23,9,25,-1,-1,-1,3,3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,3,3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,1,3,3,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,106
585,12,106,17,2,4,3,8,15,0,23,9,25,0,-1,-1,4,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,4,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,1,4,4,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,106
585,13,106,17,2,4,3,8,15,0,23,9,25,0,0,-1,6,4,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,3,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,2,2,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,106
586,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,5,4,1,1,17,2,0,0,4,5,6,0,0,0,0,0,0,0,0,0,1,1,4,2,2,1,1,10,2,4,0,4,0,0,0,0,0,0,0,0,0,1,1,1,1,4,2,2,1,1,10,2,4,0,4,0,0,0,0,0,0,0,0,chance,10,10
586,2,10,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,3,2,2,-1,0,4,3,0,0,12,0,0,0,0,0,0,1,1,0,1,1,6,6,2,2,1,-1,1,4,0,0,0,12,0,0,0,0,0,0,1,1,1,1,0,6,6,2,2,1,-1,1,4,0,0,0,12,0,0,0,0,0,0,sixes,12,22
586,3,22,10,-1,-1,-1,-1,-1,12,-1,-1,-1,-1,-1,-1,6,5,3,3,3,-1,0,0,9,0,5,-1,20,0,0,0,0,0,0,0,1,1,1,3,3,3,2,1,-1,1,2,9,0,0,-1,12,0,0,0,0,0,1,1,1,0,0,6,3,3,3,3,-1,0,0,12,0,0,-1,18,18,0,0,0,0,three_kind,18,40
586,4,40,10,-1,-1,-1,-1,-1,12,18,-1,-1,-1,-1,-1,5,5,5,5,1,-1,1,0,0,0,20,-1,-1,21,0,0,0,0,1,1,1,1,0,5,5,5,5,5,-1,0,0,0,0,25,-1,-1,25,0,0,0,50,1,1,1,1,1,5,5,5,5,5,-1,0,0,0,0,25,-1,-1,25,0,0,0,50,yahtzee,50,90
586,5,90,10,-1,-1,-1,-1,-1,12,18,-1,-1,-1,-1,50,5,5,3,3,2,-1,0,2,6,0,10,-1,-1,0,0,0,0,-1,1,1,1,1,0,5,5,3,3,1,-1,1,0,6,0,10,-1,-1,0,0,0,0,-1,1,1,1,1,0,5,5,4,3,3,-1,0,0,6,4,10,-1,-1,0,0,0,0,-1,fives,10,100
586,6,100,10,-1,-1,-1,-1,10,12,18,-1,-1,-1,-1,50,6,4,3,2,2,-1,0,4,3,4,-1,-1,-1,0,0,0,0,-1,0,0,0,1,1,6,5,4,2,2,-1,0,4,0,4,-1,-1,-1,0,0,0,0,-1,0,0,0,1,1,6,6,2,2,2,-1,0,6,0,0,-1,-1,-1,0,25,0,0,-1,full_house,25,125
586,7,125,10,-1,-1,-1,-1,10,12,18,-1,25,-1,-1,50,4,4,4,4,3,-1,0,0,3,16,-1,-1,-1,19,-1,0,0,-1,1,1,1,1,0,4,4,4,4,4,-1,0,0,0,20,-1,-1,-1,20,-1,0,0,-1,1,1,1,1,1,4,4,4,4,4,-1,0,0,0,20,-1,-1,-1,20,-1,0,0,-1,fours,20,145
586,8,145,10,-1,-1,-1,20,10,12,18,-1,25,-1,-1,50,5,5,3,2,1,-1,1,2,3,-1,-1,-1,-1,0,-1,0,0,-1,1,1,0,0,0,5,5,4,4,3,-1,0,0,3,-1,-1,-1,-1,0,-1,0,0,-1,1,1,1,1,0,6,5,5,4,4,-1,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,ones,0,145
586,9,145,10,0,-1,-1,20,10,12,18,-1,25,-1,-1,50,6,6,4,4,1,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0,-1,1,1,1,1,0,6,6,6,4,4,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0,-1,1,1,1,1,1,6,6,6,4,4,-1,-1,0,0,-1,-1,-1,-1,0,-1,0,0,-1,twos,0,145
586,10,145,10,0,0,-1,20,10,12,18,-1,25,-1,-1,50,5,3,2,1,1,-1,-1,-1,3,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,1,1,6,5,4,1,1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,0,-1,0,0,0,1,1,2,1,1,1,1,-1,-1,-1,0,-1,-1,-1,-1,6,-1,0,0,-1,four_kind,6,151
586,11,151,10,0,0,-1,20,10,12,18,6,25,-1,-1,50,6,5,4,2,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,0,0,0,0,0,5,4,4,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,1,1,1,4,4,4,1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,threes,0,151
586,12,151,10,0,0,0,20,10,12,18,6,25,-1,-1,50,6,6,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,1,1,1,0,6,6,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,1,1,1,1,0,6,6,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,small_straight,0,151
586,13,151,10,0,0,0,20,10,12,18,6,25,0,-1,50,4,4,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,4,4,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,1,1,4,4,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,large_straight,0,151
587,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,5,4,1,22,1,0,0,4,5,12,0,0,0,0,0,0,1,1,0,0,0,6,6,4,3,1,20,1,0,3,4,0,12,0,0,0,0,0,0,1,1,0,0,0,6,6,4,4,1,21,1,0,0,8,0,12,0,0,0,0,0,0,chance,21,21
587,2,21,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,6,6,5,5,-1,0,0,0,0,10,18,28,0,25,0,0,0,1,1,1,1,1,6,6,6,5,5,-1,0,0,0,0,10,18,28,0,25,0,0,0,1,1,1,1,1,6,6,6,5,5,-1,0,0,0,0,10,18,28,0,25,0,0,0,three_kind,28,49
587,3,49,21,-1,-1,-1,-1,-1,-1,28,-1,-1,-1,-1,-1,6,6,3,2,2,-1,0,4,3,0,0,12,-1,0,0,0,0,0,1,1,0,1,1,6,6,2,2,2,-1,0,6,0,0,0,12,-1,0,25,0,0,0,1,1,1,1,1,6,6,2,2,2,-1,0,6,0,0,0,12,-1,0,25,0,0,0,full_house,25,74
587,4,74,21,-1,-1,-1,-1,-1,-1,28,-1,25,-1,-1,-1,6,6,5,4,3,-1,0,0,3,4,5,12,-1,0,-1,30,0,0,1,1,0,0,0,6,6,4,3,2,-1,0,2,3,4,0,12,-1,0,-1,0,0,0,1,1,0,0,0,6,6,6,5,1,-1,1,0,0,0,5,18,-1,0,-1,0,0,0,sixes,18,92
587,5,92,21,-1,-1,-1,-1,-1,18,28,-1,25,-1,-1,-1,6,6,5,5,4,-1,0,0,0,4,10,-1,-1,0,-1,0,0,0,1,1,1,1,0,6,6,5,5,1,-1,1,0,0,0,10,-1,-1,0,-1,0,0,0,1,1,1,1,0,6,6,5,5,5,-1,0,0,0,0,15,-1,-1,0,-1,0,0,0,fives,15,107
587,6,107,21,-1,-1,-1,-1,15,18,28,-1,25,-1,-1,-1,6,3,2,2,1,-1,1,4,3,0,-1,-1,-1,0,-1,0,0,0,0,0,1,1,0,6,4,2,2,1,-1,1,4,0,4,-1,-1,-1,0,-1,0,0,0,0,0,1,1,0,5,4,2,2,1,-1,1,4,0,4,-1,-1,-1,0,-1,0,0,0,twos,4,111
587,7,111,21,-1,4,-1,-1,15,18,28,-1,25,-1,-1,-1,6,5,3,2,1,-1,1,-1,3,0,-1,-1,-1,0,-1,0,0,0,0,0,0,0,0,4,3,3,2,1,-1,1,-1,6,4,-1,-1,-1,0,-1,30,0,0,0,1,1,0,0,5,5,3,3,3,-1,0,-1,9,0,-1,-1,-1,0,-1,0,0,0,threes,9,120
587,8,120,21,-1,4,9,-1,15,18,28,-1,25,-1,-1,-1,6,4,4,3,2,-1,0,-1,-1,8,-1,-1,-1,0,-1,0,0,0,0,1,1,0,0,4,4,3,2,1,-1,1,-1,-1,8,-1,-1,-1,0,-1,30,0,0,1,1,0,0,0,5,4,4,2,1,-1,1,-1,-1,8,-1,-1,-1,0,-1,0,0,0,fours,8,128
587,9,128,21,-1,4,9,8,15,18,28,-1,25,-1,-1,-1,6,5,4,3,2,-1,0,-1,-1,-1,-1,-1,-1,0,-1,30,40,0,0,0,0,0,0,6,5,3,3,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,0,1,1,0,5,4,4,3,3,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,ones,0,128
587,10,128,21,0,4,9,8,15,18,28,-1,25,-1,-1,-1,6,5,4,3,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,30,0,0,0,0,0,0,0,4,4,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,30,0,0,1,1,0,0,0,5,5,4,4,3,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,four_kind,0,128
587,11,128,21,0,4,9,8,15,18,28,0,25,-1,-1,-1,5,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,3,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,1,1,1,1,6,2,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,small_straight,0,128
587,12,128,21,0,4,9,8,15,18,28,0,25,0,-1,-1,4,4,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,1,0,6,4,4,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,1,4,4,3,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,large_straight,0,128
587,13,128,21,0,4,9,8,15,18,28,0,25,0,0,-1,5,3,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,1,1,0,6,4,3,3,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,1,1,4,3,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,yahtzee,0,128
588,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,3,3,3,1,16,1,0,9,0,0,6,16,0,0,0,0,0,0,1,1,1,0,3,3,3,3,1,13,1,0,12,0,0,0,13,13,0,0,0,0,1,1,1,1,0,3,3,3,3,1,13,1,0,12,0,0,0,13,13,0,0,0,0,chance,13,13
588,2,13,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5,5,3,2,1,-1,1,2,3,0,10,0,0,0,0,0,0,0,1,1,0,0,0,6,5,5,4,3,-1,0,0,3,4,10,6,0,0,0,30,0,0,0,1,1,0,0,5,5,5,3,1,-1,1,0,3,0,15,0,19,0,0,0,0,0,three_kind,19,32
588,3,32,13,-1,-1,-1,-1,-1,-1,19,-1,-1,-1,-1,-1,4,2,2,1,1,-1,2,4,0,4,0,0,-1,0,0,0,0,0,0,1,1,1,1,3,2,2,1,1,-1,2,4,3,0,0,0,-1,0,0,0,0,0,0,1,1,1,1,5,2,2,1,1,-1,2,4,0,0,5,0,-1,0,0,0,0,0,fives,5,37
588,4,37,13,-1,-1,-1,-1,5,-1,19,-1,-1,-1,-1,-1,5,4,3,2,2,-1,0,4,3,4,-1,0,-1,0,0,30,0,0,0,0,0,1,1,5,5,2,2,1,-1,1,4,0,0,-1,0,-1,0,0,0,0,0,1,1,1,1,0,5,5,5,2,2,-1,0,4,0,0,-1,0,-1,0,25,0,0,0,full_house,25,62
588,5,62,13,-1,-1,-1,-1,5,-1,19,-1,25,-1,-1,-1,6,5,4,1,1,-1,2,0,0,4,-1,6,-1,0,-1,0,0,0,0,0,0,1,1,6,5,1,1,1,-1,3,0,0,0,-1,6,-1,0,-1,0,0,0,0,0,1,1,1,6,2,1,1,1,-1,3,2,0,0,-1,6,-1,0,-1,0,0,0,sixes,6,68
588,6,68,13,-1,-1,-1,-1,5,6,19,-1,25,-1,-1,-1,6,6,3,2,2,-1,0,4,3,0,-1,-1,-1,0,-1,0,0,0,1,1,0,1,1,6,6,6,2,2,-1,0,4,0,0,-1,-1,-1,0,-1,0,0,0,1,1,1,1,1,6,6,6,2,2,-1,0,4,0,0,-1,-1,-1,0,-1,0,0,0,twos,4,72
